"settlement_id","payment_id","processor","gross_amount","processor_fee","net_amount","currency","settlement_status","settled_at"
"8489","192593","adyen","111.98","4.24","107.74","MXN","settled","2026-07-23T03:27:44.3714629+00:00"
"8490","29620","stripe","23.79","0.68","23.11","USD","settled","2026-07-23T13:02:44.3714629+00:00"
"8491","243155","paypal","142.44","5.45","136.99","USD","pending","2026-07-27T00:56:44.3714629+00:00"
"8492","226411","adyen","119.42","4.5","114.92","USD","pending","2026-07-25T23:13:44.3714629+00:00"
"8493","237570","paypal","42.11","0.91","41.2","MXN","settled","2026-07-22T15:02:44.3714629+00:00"
"8494","87494","paypal","69.73","2.73","67","MXN","settled","2026-08-08T08:48:44.3714629+00:00"
"8495","67805","paypal","120.67","4.07","116.6","COP","pending","2026-08-15T16:26:44.3714629+00:00"
"8496","205909","adyen","82.11","3","79.11","MXN","settled","2026-07-28T17:17:44.3714629+00:00"
"8497","13822","stripe","13.58","0.36","13.22","USD","settled","2026-07-24T06:57:44.3714629+00:00"
"8498","64678","paypal","13.12","0.36","12.76","USD","settled","2026-08-04T03:16:44.3714629+00:00"
"8499","63592","stripe","10.44","0.32","10.12","COP","settled","2026-08-19T13:39:44.3714629+00:00"
"8500","73673","adyen","118.45","2.56","115.89","USD","settled","2026-08-13T08:55:44.3714629+00:00"
"8501","7164","paypal","20.42","0.72","19.7","USD","settled","2026-07-31T19:14:44.3714629+00:00"
"8502","89195","paypal","9.18","0.24","8.94","USD","pending","2026-07-28T05:15:44.3714629+00:00"
"8503","87993","paypal","118.81","3.02","115.79","USD","pending","2026-08-04T02:32:44.3714629+00:00"
"8504","31574","paypal","139.1","5.26","133.84","MXN","pending","2026-07-27T04:45:44.3714629+00:00"
"8505","35173","stripe","88.09","3.5","84.59","COP","pending","2026-07-28T01:05:44.3714629+00:00"
"8506","53788","stripe","73.46","2.53","70.93","MXN","settled","2026-08-01T19:39:44.3714629+00:00"
"8507","243827","paypal","53.36","2.09","51.27","USD","settled","2026-07-28T04:13:44.3714629+00:00"
"8508","7597","adyen","71.9","2.09","69.81","USD","settled","2026-08-06T01:18:44.3714629+00:00"
"8509","229481","adyen","29.03","0.65","28.38","COP","settled","2026-07-24T10:04:44.3714629+00:00"
"8510","225061","stripe","134.66","3.56","131.1","USD","settled","2026-08-06T22:01:44.3714629+00:00"
"8511","112397","adyen","52.19","1.44","50.75","MXN","settled","2026-07-19T23:57:44.3714629+00:00"
"8512","156099","stripe","127.84","3.6","124.24","COP","settled","2026-07-23T00:27:44.3714629+00:00"
"8513","100554","adyen","96.63","2.62","94.01","COP","pending","2026-08-06T20:35:44.3714629+00:00"
"8514","154578","paypal","131.62","3","128.62","COP","settled","2026-08-05T16:54:44.3714629+00:00"
"8515","119074","paypal","65.38","2.21","63.17","MXN","settled","2026-08-11T10:44:44.3714629+00:00"
"8516","171853","stripe","116.41","2.56","113.85","USD","settled","2026-08-19T16:00:44.3714629+00:00"
"8517","197024","adyen","145.06","3.98","141.08","USD","settled","2026-07-31T07:21:44.3714629+00:00"
"8518","16323","stripe","133.09","5.05","128.04","COP","pending","2026-07-27T06:55:44.3714629+00:00"
"8519","1575","stripe","76.08","1.94","74.14","USD","settled","2026-08-04T00:07:44.3714629+00:00"
"8520","119968","adyen","49.99","1.59","48.4","COP","pending","2026-08-15T01:08:44.3714629+00:00"
"8521","222987","stripe","6.79","0.18","6.61","USD","pending","2026-08-05T10:48:44.3714629+00:00"
"8522","132688","stripe","86.63","1.87","84.76","MXN","pending","2026-08-06T15:38:44.3714629+00:00"
"8523","218967","adyen","110.53","3.89","106.64","COP","settled","2026-08-01T13:06:44.3714629+00:00"
"8524","54867","paypal","91.54","2.11","89.43","COP","settled","2026-07-25T19:46:44.3714629+00:00"
"8525","233166","stripe","145.68","3.5","142.18","MXN","pending","2026-08-07T17:01:44.3714629+00:00"
"8526","241065","paypal","32.95","1.15","31.8","USD","settled","2026-08-07T09:14:44.3714629+00:00"
"8527","65441","paypal","39","0.81","38.19","MXN","settled","2026-07-22T09:33:44.3714629+00:00"
"8528","50322","stripe","87.63","2.75","84.88","MXN","settled","2026-08-04T05:07:44.3714629+00:00"
"8529","80888","paypal","90.76","2.09","88.67","USD","settled","2026-08-11T00:12:44.3714629+00:00"
"8530","76501","adyen","78.5","2.45","76.05","MXN","settled","2026-08-16T03:32:44.3714629+00:00"
"8531","87352","stripe","10.29","0.32","9.97","MXN","settled","2026-08-08T12:46:44.3714629+00:00"
"8532","142216","stripe","137.32","4.66","132.66","USD","settled","2026-07-29T13:30:44.3714629+00:00"
"8533","195011","stripe","77.59","3.01","74.58","MXN","pending","2026-08-13T00:24:44.3714629+00:00"
"8534","13386","paypal","117.2","2.39","114.81","COP","pending","2026-08-17T12:42:44.3714629+00:00"
"8535","122021","paypal","43.86","1.09","42.77","MXN","settled","2026-07-30T23:25:44.3714629+00:00"
"8536","63523","stripe","42.23","1.09","41.14","COP","settled","2026-08-17T09:08:44.3714629+00:00"
"8537","171265","paypal","52.18","1.47","50.71","COP","settled","2026-08-02T08:46:44.3782968+00:00"
"8538","92414","paypal","111.37","4.37","107","COP","settled","2026-08-17T11:20:44.3782968+00:00"
"8539","106337","paypal","142.35","3.2","139.15","MXN","pending","2026-08-17T17:47:44.3782968+00:00"
"8540","117172","adyen","9.46","0.2","9.26","COP","settled","2026-07-21T06:20:44.3782968+00:00"
"8541","13320","adyen","109.13","3.07","106.06","USD","settled","2026-07-27T09:12:44.3782968+00:00"
"8542","193464","stripe","81.19","2.09","79.1","COP","settled","2026-07-31T00:47:44.3782968+00:00"
"8543","226356","adyen","133.36","5.14","128.22","COP","pending","2026-08-08T13:52:44.3782968+00:00"
"8544","86951","stripe","122.84","4.84","118","COP","settled","2026-08-11T15:40:44.3782968+00:00"
"8545","102827","stripe","137.02","4.59","132.43","USD","settled","2026-07-21T09:45:44.3782968+00:00"
"8546","20763","adyen","42.64","0.92","41.72","COP","settled","2026-08-12T15:39:44.3782968+00:00"
"8547","222773","adyen","87.76","3.49","84.27","USD","settled","2026-07-27T06:43:44.3782968+00:00"
"8548","249466","paypal","69.25","2.4","66.85","COP","pending","2026-08-18T10:25:44.3782968+00:00"
"8549","174406","paypal","125.45","4.61","120.84","MXN","settled","2026-08-04T09:20:44.3782968+00:00"
"8550","54055","paypal","127.22","4.83","122.39","USD","pending","2026-08-17T07:42:44.3782968+00:00"
"8551","123977","adyen","138.73","4.86","133.87","USD","settled","2026-07-28T16:20:44.3782968+00:00"
"8552","169889","stripe","58.87","1.54","57.33","MXN","settled","2026-08-08T02:57:44.3782968+00:00"
"8553","167851","adyen","20.71","0.43","20.28","COP","pending","2026-08-09T03:36:44.3782968+00:00"
"8554","135837","paypal","26.57","0.73","25.84","MXN","settled","2026-08-05T02:51:44.3782968+00:00"
"8555","246007","stripe","34.18","1.03","33.15","USD","settled","2026-07-30T20:15:44.3782968+00:00"
"8556","130599","stripe","13.69","0.38","13.31","MXN","settled","2026-08-02T06:54:44.3782968+00:00"
"8557","100558","paypal","145.41","5.63","139.78","USD","pending","2026-08-17T12:21:44.3782968+00:00"
"8558","113592","paypal","106.27","3.67","102.6","COP","pending","2026-08-08T06:48:44.3782968+00:00"
"8559","174581","adyen","74.14","1.52","72.62","COP","settled","2026-07-19T20:41:44.3782968+00:00"
"8560","44014","paypal","52.12","1.76","50.36","MXN","settled","2026-08-10T14:35:44.3782968+00:00"
"8561","93471","paypal","22.62","0.48","22.14","USD","pending","2026-07-27T12:02:44.3782968+00:00"
"8562","43481","adyen","119.85","3.31","116.54","COP","settled","2026-08-14T19:14:44.3782968+00:00"
"8563","58549","paypal","137.47","2.96","134.51","COP","settled","2026-08-09T18:20:44.3782968+00:00"
"8564","32233","adyen","91.75","2.33","89.42","MXN","settled","2026-08-09T16:53:44.3782968+00:00"
"8565","76846","stripe","147.99","4.04","143.95","COP","settled","2026-08-17T21:08:44.3782968+00:00"
"8566","23402","adyen","105.95","3.13","102.82","COP","settled","2026-08-09T14:00:44.3782968+00:00"
"8567","126226","paypal","92.04","2.29","89.75","MXN","settled","2026-08-17T01:34:44.3815190+00:00"
"8568","213982","paypal","106.17","2.93","103.24","USD","pending","2026-07-25T19:17:44.3815190+00:00"
"8569","138593","adyen","24.16","0.57","23.59","COP","settled","2026-08-10T10:57:44.3815190+00:00"
"8570","88741","paypal","78.55","2.98","75.57","USD","settled","2026-08-05T20:46:44.3815190+00:00"
"8571","8209","stripe","89.44","2.85","86.59","USD","settled","2026-08-16T12:03:44.3815190+00:00"
"8572","162638","adyen","51.6","1.59","50.01","COP","pending","2026-07-28T21:12:44.3815190+00:00"
"8573","247174","stripe","24.31","0.91","23.4","MXN","settled","2026-07-19T23:03:44.3815190+00:00"
"8574","171932","stripe","28.58","0.89","27.69","USD","settled","2026-08-04T21:54:44.3815190+00:00"
"8575","68373","stripe","62.73","1.41","61.32","USD","settled","2026-07-21T00:15:44.3815190+00:00"
"8576","167611","stripe","110.52","3.69","106.83","COP","settled","2026-08-08T04:28:44.3815190+00:00"
"8577","133128","adyen","127.83","2.94","124.89","USD","settled","2026-08-19T06:08:44.3815190+00:00"
"8578","140614","stripe","91.22","3.64","87.58","USD","settled","2026-08-01T05:47:44.3815190+00:00"
"8579","207859","stripe","141.67","5.34","136.33","USD","pending","2026-08-11T09:09:44.3815190+00:00"
"8580","110232","stripe","98.35","2.32","96.03","COP","pending","2026-07-29T17:15:44.3815190+00:00"
"8581","28479","paypal","127.61","3.17","124.44","USD","pending","2026-08-03T07:07:44.3815190+00:00"
"8582","227177","adyen","73.38","2.28","71.1","MXN","settled","2026-07-20T03:39:44.3815190+00:00"
"8583","200322","adyen","37.28","1.2","36.08","USD","pending","2026-08-11T02:22:44.3815190+00:00"
"8584","210295","stripe","59.41","2.27","57.14","MXN","settled","2026-08-14T04:34:44.3815190+00:00"
"8585","34823","stripe","147.55","5.64","141.91","COP","pending","2026-07-28T07:18:44.3815190+00:00"
"8586","113746","adyen","129.6","3.08","126.52","USD","settled","2026-08-08T19:28:44.3835282+00:00"
"8587","74319","adyen","113.69","3.82","109.87","MXN","settled","2026-08-19T00:09:44.3835282+00:00"
"8588","34529","stripe","117.97","4.55","113.42","MXN","pending","2026-07-20T19:36:44.3835282+00:00"
"8589","151128","paypal","111.49","3.23","108.26","MXN","pending","2026-07-19T20:27:44.3835282+00:00"
"8590","150610","paypal","35.91","0.84","35.07","COP","settled","2026-08-01T18:26:44.3835282+00:00"
"8591","227653","adyen","110.72","3.1","107.62","USD","settled","2026-07-24T01:35:44.3835282+00:00"
"8592","231990","stripe","27.24","0.8","26.44","COP","settled","2026-07-31T23:02:44.3835282+00:00"
"8593","62567","paypal","84.66","1.9","82.76","MXN","pending","2026-07-27T05:41:44.3835282+00:00"
"8594","208088","stripe","58.68","1.17","57.51","COP","settled","2026-08-12T15:02:44.3835282+00:00"
"8595","39633","adyen","26.77","0.91","25.86","COP","settled","2026-08-12T14:30:44.3835282+00:00"
"8596","63305","paypal","62.53","1.93","60.6","USD","settled","2026-08-02T08:49:44.3835282+00:00"
"8597","150232","adyen","11.73","0.3","11.43","COP","settled","2026-08-01T15:56:44.3835282+00:00"
"8598","143269","paypal","104.84","2.95","101.89","COP","settled","2026-08-12T05:34:44.3835282+00:00"
"8599","106612","stripe","132.94","4.39","128.55","MXN","settled","2026-08-16T05:08:44.3835282+00:00"
"8600","233841","paypal","6.49","0.15","6.34","COP","settled","2026-08-14T01:09:44.3835282+00:00"
"8601","206464","stripe","82.43","2.37","80.06","COP","pending","2026-07-25T23:48:44.3835282+00:00"
"8602","62517","paypal","48.89","1.42","47.47","MXN","pending","2026-08-06T12:44:44.3835282+00:00"
"8603","171145","paypal","78.02","2.22","75.8","MXN","settled","2026-08-01T01:09:44.3835282+00:00"
"8604","10555","paypal","92.82","1.89","90.93","COP","settled","2026-07-31T06:16:44.3835282+00:00"
"8605","39519","paypal","55.8","1.24","54.56","USD","pending","2026-08-17T19:58:44.3835282+00:00"
"8606","144530","adyen","6.07","0.17","5.9","MXN","settled","2026-08-19T05:00:44.3835282+00:00"
"8607","145010","stripe","138.96","2.86","136.1","MXN","settled","2026-07-23T22:06:44.3835282+00:00"
"8608","84769","stripe","46.73","1.43","45.3","USD","settled","2026-07-24T09:22:44.3835282+00:00"
"8609","76957","adyen","136.91","3.29","133.62","COP","settled","2026-08-18T15:30:44.3835282+00:00"
"8610","146507","adyen","93.5","2.01","91.49","COP","settled","2026-08-15T15:40:44.3835282+00:00"
"8611","216183","stripe","141.77","5.29","136.48","COP","settled","2026-07-22T23:35:44.3835282+00:00"
"8612","165096","stripe","66.01","2.24","63.77","MXN","settled","2026-07-27T22:35:44.3835282+00:00"
"8613","237662","adyen","21.14","0.45","20.69","USD","settled","2026-08-06T10:01:44.3835282+00:00"
"8614","246930","stripe","128.07","3.45","124.62","USD","settled","2026-07-28T16:49:44.3835282+00:00"
"8615","231870","adyen","48.35","0.97","47.38","MXN","settled","2026-08-18T06:34:44.3855381+00:00"
"8616","240736","paypal","54.71","1.14","53.57","COP","settled","2026-07-29T11:14:44.3855381+00:00"
"8617","107334","adyen","73.73","2.6","71.13","MXN","settled","2026-08-06T18:19:44.3855381+00:00"
"8618","58254","adyen","66.18","1.86","64.32","MXN","settled","2026-07-21T20:45:44.3855381+00:00"
"8619","143801","paypal","47.8","1.47","46.33","MXN","pending","2026-07-23T04:13:44.3855381+00:00"
"8620","25572","stripe","28.93","0.63","28.3","MXN","pending","2026-08-08T09:38:44.3855381+00:00"
"8621","142551","adyen","82.7","2.88","79.82","USD","settled","2026-08-08T20:12:44.3855381+00:00"
"8622","47511","adyen","84.61","3.04","81.57","COP","pending","2026-07-25T12:16:44.3855381+00:00"
"8623","97016","paypal","84.51","1.93","82.58","MXN","settled","2026-07-29T08:25:44.3855381+00:00"
"8624","187895","adyen","21.1","0.8","20.3","USD","settled","2026-08-18T07:53:44.3855381+00:00"
"8625","169214","paypal","33.01","0.69","32.32","MXN","settled","2026-07-23T23:13:44.3855381+00:00"
"8626","36546","stripe","96.58","2.43","94.15","USD","settled","2026-07-20T16:26:44.3855381+00:00"
"8627","96062","adyen","92.97","1.91","91.06","COP","pending","2026-07-22T02:27:44.3855381+00:00"
"8628","15711","adyen","94.9","2.83","92.07","MXN","settled","2026-07-30T12:13:44.3855381+00:00"
"8629","212345","adyen","81.19","3.24","77.95","USD","pending","2026-08-15T03:29:44.3855381+00:00"
"8630","120064","adyen","92.61","3.33","89.28","MXN","settled","2026-08-02T00:25:44.3865451+00:00"
"8631","61651","stripe","6.95","0.21","6.74","COP","pending","2026-07-25T22:05:44.3865451+00:00"
"8632","111104","paypal","97.08","2.34","94.74","MXN","settled","2026-08-05T13:43:44.3865451+00:00"
"8633","180249","stripe","114.44","3.41","111.03","MXN","settled","2026-08-11T05:11:44.3865451+00:00"
"8634","228301","adyen","87.46","3.48","83.98","COP","pending","2026-07-25T06:02:44.3865451+00:00"
"8635","111709","stripe","114.84","3.66","111.18","COP","settled","2026-07-26T23:15:44.3865451+00:00"
"8636","115514","adyen","118.16","2.67","115.49","USD","settled","2026-07-30T19:15:44.3865451+00:00"
"8637","62416","stripe","10.75","0.32","10.43","COP","settled","2026-08-18T18:57:44.3865451+00:00"
"8638","20551","adyen","10.92","0.37","10.55","COP","settled","2026-08-18T15:50:44.3865451+00:00"
"8639","211959","stripe","106.52","4.1","102.42","MXN","pending","2026-08-10T20:29:44.3865451+00:00"
"8640","210461","adyen","47.32","1.45","45.87","COP","settled","2026-07-24T02:46:44.3865451+00:00"
"8641","157802","stripe","22.21","0.86","21.35","USD","pending","2026-08-16T00:30:44.3865451+00:00"
"8642","52654","stripe","7.4","0.28","7.12","MXN","settled","2026-08-12T21:01:44.3865451+00:00"
"8643","246114","adyen","18.26","0.58","17.68","USD","pending","2026-07-26T12:34:44.3865451+00:00"
"8644","170824","adyen","96.93","2.49","94.44","MXN","settled","2026-07-30T05:16:44.3865451+00:00"
"8645","96254","paypal","110.82","3.73","107.09","USD","pending","2026-08-14T14:21:44.3865451+00:00"
"8646","193057","adyen","114.64","3.96","110.68","USD","pending","2026-07-20T19:41:44.3865451+00:00"
"8647","201983","paypal","146.03","3.08","142.95","USD","pending","2026-08-09T06:08:44.3865451+00:00"
"8648","92841","adyen","95","2.71","92.29","MXN","settled","2026-08-14T21:05:44.3865451+00:00"
"8649","115843","paypal","6.22","0.13","6.09","MXN","settled","2026-08-14T15:45:44.3865451+00:00"
"8650","216036","stripe","30.58","0.85","29.73","MXN","settled","2026-07-24T19:42:44.3865451+00:00"
"8651","209353","paypal","67.1","1.9","65.2","MXN","settled","2026-07-26T20:44:44.3865451+00:00"
"8652","94405","adyen","31.57","0.84","30.73","MXN","settled","2026-07-23T04:18:44.3865451+00:00"
"8653","107159","stripe","8.23","0.25","7.98","COP","settled","2026-08-05T04:54:44.3865451+00:00"
"8654","159182","paypal","12.34","0.49","11.85","COP","settled","2026-07-29T08:46:44.3865451+00:00"
"8655","162571","adyen","97.79","2.71","95.08","USD","settled","2026-08-01T20:19:44.3865451+00:00"
"8656","19149","paypal","44.44","1.6","42.84","MXN","settled","2026-07-24T06:20:44.3865451+00:00"
"8657","240853","stripe","119.97","3.98","115.99","MXN","settled","2026-08-09T12:24:44.3865451+00:00"
"8658","111793","paypal","102.64","2.93","99.71","COP","settled","2026-08-19T10:18:44.3865451+00:00"
"8659","118730","paypal","148.22","5.93","142.29","MXN","pending","2026-08-06T06:56:44.3865451+00:00"
"8660","113518","paypal","100.44","3.26","97.18","COP","settled","2026-07-26T22:39:44.3865451+00:00"
"8661","184082","stripe","79.35","2.02","77.33","USD","pending","2026-07-22T13:01:44.3865451+00:00"
"8662","105770","paypal","52.54","1.43","51.11","COP","settled","2026-08-10T06:45:44.3885534+00:00"
"8663","206836","paypal","26.62","0.71","25.91","COP","pending","2026-07-21T18:41:44.3885534+00:00"
"8664","32685","stripe","92.67","3.39","89.28","COP","settled","2026-08-02T09:26:44.3885534+00:00"
